age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,services,divorced,secondary,no,2939,no,no,cellular,27,jan,47,1,-1,0,unknown,no
74,retired,married,tertiary,no,-2721,no,no,cellular,23,jun,169,4,259,0,unknown,no
81,retired,single,tertiary,no,1335,no,no,cellular,9,aug,580,1,-1,0,unknown,yes
92,management,divorced,secondary,no,-1439,yes,no,cellular,12,nov,867,2,317,0,unknown,yes
82,housemaid,single,unknown,no,-745,no,no,telephone,31,sep,97,1,392,0,unknown,no
82,self-employed,divorced,secondary,no,2846,no,no,unknown,7,jul,64,3,-1,0,unknown,no
43,entrepreneur,married,tertiary,no,2656,yes,no,cellular,16,may,427,1,-1,0,unknown,no
51,retired,married,unknown,no,-679,no,no,unknown,17,may,1232,2,-1,1,unknown,no
72,technician,married,secondary,no,-138,yes,no,cellular,21,jan,214,3,-1,0,unknown,no
33,blue-collar,single,secondary,no,1683,no,no,unknown,24,nov,602,1,-1,5,failure,yes
61,self-employed,married,tertiary,no,-1394,no,no,unknown,5,aug,286,2,242,0,unknown,no
36,entrepreneur,married,secondary,no,4545,yes,no,cellular,30,feb,257,1,-1,0,unknown,yes
72,retired,married,unknown,no,-534,yes,no,unknown,4,jun,206,2,264,0,failure,yes
77,admin.,married,secondary,no,1796,yes,no,cellular,2,aug,242,2,-1,0,unknown,yes
53,retired,single,unknown,no,2902,yes,yes,cellular,17,apr,258,1,-1,0,unknown,no
35,technician,married,primary,no,3888,no,yes,unknown,10,aug,261,1,-1,0,unknown,no
64,unknown,married,secondary,no,-1255,yes,yes,cellular,9,apr,441,2,-1,0,success,yes
61,student,married,primary,no,129,no,no,cellular,15,sep,238,4,171,0,unknown,no
31,self-employed,married,primary,no,-1490,no,no,cellular,30,oct,172,1,-1,0,unknown,yes
25,services,married,primary,no,7973,no,no,cellular,6,may,663,1,-1,4,unknown,no
83,retired,single,secondary,no,2447,yes,no,unknown,20,aug,77,6,282,0,failure,no
75,retired,married,unknown,no,-1102,no,yes,cellular,31,nov,259,3,-1,0,unknown,yes
90,self-employed,married,tertiary,no,90,no,no,unknown,29,sep,126,4,-1,0,unknown,yes
35,unemployed,married,secondary,no,2506,no,no,unknown,14,apr,162,3,51,4,unknown,no
24,unknown,single,secondary,no,1054,no,no,unknown,28,feb,736,1,-1,0,unknown,no
92,entrepreneur,single,secondary,no,-648,yes,no,cellular,3,nov,119,2,-1,1,unknown,no
68,self-employed,married,tertiary,no,-5025,no,no,unknown,15,jan,679,2,-1,0,unknown,no
75,admin.,married,primary,no,3457,no,yes,telephone,11,sep,1344,9,-1,0,unknown,yes
41,technician,married,tertiary,no,4225,yes,no,telephone,12,mar,169,4,-1,0,unknown,no
24,housemaid,married,tertiary,no,406,yes,no,unknown,11,feb,154,2,52,0,unknown,no
84,admin.,married,secondary,no,1317,yes,no,unknown,13,may,217,2,4,0,failure,no
79,housemaid,married,secondary,no,-697,no,no,cellular,4,oct,82,3,-1,0,unknown,yes
39,blue-collar,married,tertiary,no,2267,no,no,unknown,10,feb,306,2,51,0,failure,yes
83,retired,married,tertiary,no,1648,yes,no,cellular,6,may,308,5,-1,0,failure,yes
69,services,married,tertiary,no,751,yes,no,cellular,29,sep,49,1,381,2,success,no
73,services,married,tertiary,no,-632,yes,yes,cellular,15,oct,385,3,-1,1,unknown,no
63,retired,married,primary,no,863,no,no,cellular,3,aug,382,2,354,0,unknown,yes
74,student,single,tertiary,no,7448,no,no,cellular,18,nov,249,1,-1,0,unknown,no
58,technician,married,tertiary,no,2758,no,no,cellular,6,mar,750,3,-1,0,unknown,yes
50,management,single,secondary,no,10938,no,no,unknown,6,dec,103,2,-1,0,unknown,no
40,unknown,married,secondary,no,3698,no,no,unknown,5,jul,80,5,-1,0,unknown,yes
39,entrepreneur,married,primary,no,7435,no,no,cellular,4,jan,926,2,-1,0,unknown,yes
41,management,married,secondary,no,-283,yes,no,cellular,15,jan,106,2,-1,0,unknown,yes
82,technician,divorced,secondary,no,420,yes,no,unknown,14,dec,118,3,-1,0,success,yes
61,student,married,tertiary,no,-1784,yes,no,cellular,29,jan,337,3,152,0,failure,yes
89,self-employed,married,secondary,no,593,no,yes,cellular,8,feb,190,1,-1,0,unknown,no
51,housemaid,single,secondary,no,4025,yes,yes,cellular,24,feb,665,7,-1,0,unknown,yes
87,unemployed,married,primary,no,2357,no,no,unknown,16,nov,560,1,275,0,unknown,yes
27,entrepreneur,married,tertiary,no,-3964,no,no,cellular,12,aug,357,1,73,0,unknown,yes
51,housemaid,married,primary,no,-3480,yes,no,unknown,11,apr,498,1,-1,0,unknown,yes
32,services,married,secondary,no,1742,yes,no,cellular,19,mar,64,3,-1,0,unknown,no
40,student,divorced,tertiary,no,4341,no,no,unknown,6,jun,297,1,-1,0,unknown,no
82,blue-collar,divorced,secondary,no,-1456,no,yes,cellular,17,feb,533,2,-1,0,unknown,no
39,unemployed,married,secondary,no,-2202,yes,no,cellular,5,may,116,7,-1,0,unknown,no
66,management,married,secondary,no,868,yes,no,cellular,2,apr,4,3,122,0,unknown,no
70,services,single,tertiary,no,-5031,yes,no,unknown,11,jul,229,2,-1,2,unknown,no
51,retired,single,primary,no,-252,no,no,cellular,15,jun,409,1,322,0,unknown,yes
20,housemaid,married,primary,no,-600,yes,no,unknown,1,aug,398,5,-1,2,unknown,no
35,entrepreneur,married,tertiary,no,1069,no,no,unknown,11,apr,563,2,-1,0,unknown,no
73,housemaid,married,secondary,no,-315,yes,no,cellular,4,apr,51,1,-1,0,unknown,no
30,admin.,single,secondary,no,5383,yes,no,cellular,30,sep,298,8,321,0,unknown,no
22,self-employed,married,tertiary,no,2429,yes,no,cellular,8,oct,92,5,-1,0,unknown,no
66,unemployed,married,tertiary,no,840,yes,no,cellular,21,jul,78,6,-1,0,success,no
78,blue-collar,single,tertiary,no,-1886,no,no,unknown,11,dec,245,3,68,0,other,no
58,blue-collar,divorced,secondary,no,-1354,no,no,telephone,31,jul,50,1,-1,0,unknown,yes
39,services,single,tertiary,no,473,no,yes,cellular,25,may,209,1,-1,0,unknown,yes
74,self-employed,divorced,tertiary,no,-775,yes,no,cellular,6,jun,275,1,215,0,unknown,no
40,blue-collar,married,secondary,no,-2803,no,no,unknown,27,jul,82,1,344,0,unknown,no
84,entrepreneur,married,secondary,no,-2818,no,no,cellular,1,dec,6,2,-1,0,unknown,no
68,technician,married,secondary,no,1293,yes,no,cellular,12,nov,93,3,-1,1,unknown,no
23,unemployed,married,secondary,no,1225,yes,no,cellular,7,nov,162,1,-1,0,unknown,no
55,retired,divorced,secondary,no,-2029,yes,yes,cellular,15,sep,288,3,-1,0,unknown,no
58,housemaid,married,primary,no,6293,yes,no,cellular,28,oct,150,1,-1,2,unknown,no
74,entrepreneur,single,primary,no,2926,yes,no,unknown,31,oct,704,1,-1,3,unknown,yes
89,unknown,single,tertiary,no,1156,no,no,unknown,5,may,459,2,-1,3,unknown,no
93,student,divorced,secondary,no,2773,no,no,cellular,23,mar,409,4,-1,0,unknown,yes
55,technician,married,secondary,no,1096,yes,no,unknown,25,jun,55,2,-1,0,unknown,no
29,retired,married,secondary,no,-2048,no,no,cellular,19,oct,147,1,-1,1,failure,yes
69,entrepreneur,married,secondary,no,5545,yes,no,cellular,21,dec,418,2,127,0,unknown,yes
32,entrepreneur,divorced,secondary,no,3455,no,no,cellular,6,jul,780,4,-1,0,unknown,yes
21,retired,divorced,primary,no,6240,no,no,telephone,21,jul,220,5,-1,3,unknown,no
26,retired,married,primary,no,-1155,no,no,cellular,31,oct,51,3,-1,0,unknown,yes
50,admin.,divorced,primary,no,-3567,yes,no,cellular,27,sep,120,1,-1,1,unknown,no
60,entrepreneur,married,secondary,no,-5757,no,no,cellular,7,oct,495,1,-1,0,unknown,no
25,services,single,secondary,no,2688,yes,no,cellular,27,aug,490,12,-1,0,unknown,yes
71,retired,married,secondary,no,-731,yes,no,unknown,28,oct,236,1,-1,0,unknown,no
29,admin.,single,tertiary,no,1543,no,no,cellular,1,sep,940,1,-1,0,success,yes
60,unknown,married,secondary,no,6245,yes,no,unknown,8,jul,199,2,-1,1,failure,yes
62,admin.,single,secondary,no,1595,yes,no,unknown,29,jan,337,10,-1,0,failure,no
74,admin.,married,secondary,no,-152,yes,no,cellular,11,jul,77,1,-1,0,failure,no
53,blue-collar,single,tertiary,no,1516,no,yes,cellular,29,sep,305,1,-1,0,unknown,yes
67,entrepreneur,married,tertiary,no,4735,no,no,cellular,27,nov,273,1,-1,0,unknown,no
36,housemaid,married,tertiary,no,2094,no,no,unknown,25,may,534,10,242,0,failure,yes
26,housemaid,single,secondary,no,3543,no,no,cellular,11,oct,258,9,-1,0,unknown,yes
34,admin.,single,tertiary,no,-1643,no,no,cellular,1,nov,25,4,156,2,unknown,no
83,self-employed,single,unknown,no,3849,yes,yes,cellular,16,may,310,1,-1,0,unknown,yes
94,services,single,tertiary,no,2502,no,no,unknown,20,may,321,1,-1,0,failure,yes
32,technician,married,unknown,no,2462,no,no,cellular,13,jun,272,2,-1,2,unknown,yes
50,unemployed,divorced,tertiary,no,2603,yes,no,cellular,13,mar,168,8,-1,0,unknown,no
73,student,divorced,tertiary,no,4579,yes,no,cellular,18,mar,552,1,-1,0,unknown,yes
23,student,single,secondary,no,3041,yes,no,cellular,2,may,92,2,-1,0,unknown,no
80,management,married,secondary,no,1935,no,no,cellular,27,may,401,1,-1,0,other,yes
61,housemaid,single,secondary,no,-2935,yes,no,cellular,29,aug,219,3,-1,0,unknown,yes
87,entrepreneur,married,secondary,no,741,no,yes,telephone,16,jun,394,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,1502,yes,no,cellular,25,nov,348,4,-1,0,failure,yes
18,unemployed,single,tertiary,no,5709,no,yes,cellular,6,jun,165,2,173,0,unknown,no
37,retired,married,secondary,no,1236,yes,no,unknown,22,may,140,1,-1,1,unknown,no
50,technician,married,secondary,no,-489,yes,no,unknown,31,may,426,9,262,1,unknown,no
37,unemployed,single,tertiary,no,-1891,yes,no,cellular,25,jun,92,2,-1,0,unknown,no
58,housemaid,single,tertiary,no,1866,no,no,cellular,1,jan,522,4,-1,0,success,yes
36,services,married,secondary,no,9479,no,no,unknown,10,jan,144,1,-1,0,unknown,yes
22,student,divorced,tertiary,no,2338,yes,no,unknown,15,mar,407,6,244,0,unknown,no
39,services,single,secondary,no,2936,yes,no,cellular,5,jan,732,9,102,0,unknown,no
92,entrepreneur,married,secondary,no,3659,no,no,cellular,3,dec,167,2,-1,3,unknown,no
55,technician,married,unknown,no,3386,yes,no,cellular,5,mar,404,2,-1,0,unknown,no
70,unemployed,single,primary,no,-2212,no,no,unknown,11,jul,938,2,-1,2,failure,yes
62,retired,married,unknown,no,1041,no,no,cellular,30,nov,561,4,398,0,unknown,yes
90,services,married,secondary,no,-3937,yes,no,unknown,29,jun,275,9,-1,0,unknown,no
85,services,married,unknown,no,1471,no,no,cellular,4,jul,17,7,-1,1,unknown,no
40,self-employed,single,tertiary,no,-1604,no,no,telephone,25,may,406,5,-1,2,unknown,yes
56,unknown,married,tertiary,no,3510,no,no,cellular,9,sep,436,2,347,0,unknown,yes
38,technician,single,secondary,no,-435,yes,no,cellular,12,feb,119,1,-1,0,unknown,yes
29,admin.,married,secondary,no,4926,no,no,telephone,7,oct,268,6,-1,0,unknown,yes
24,retired,married,secondary,no,-1595,no,no,cellular,22,oct,120,4,-1,3,unknown,yes
53,blue-collar,single,tertiary,no,3135,yes,yes,telephone,15,sep,382,1,-1,1,unknown,no
40,unemployed,single,primary,no,-4610,no,no,cellular,4,jul,60,1,-1,0,unknown,no
38,entrepreneur,divorced,tertiary,no,3057,no,no,cellular,30,feb,87,5,-1,3,unknown,no
31,retired,single,tertiary,no,-192,yes,no,cellular,31,may,151,8,331,0,failure,no
23,housemaid,single,tertiary,no,5048,yes,no,unknown,17,feb,48,1,147,0,other,no
20,self-employed,married,primary,no,1492,yes,yes,telephone,7,sep,171,1,-1,1,failure,no
87,admin.,single,secondary,no,137,no,no,cellular,2,may,461,3,6,0,unknown,no
49,blue-collar,married,tertiary,no,-442,no,no,unknown,28,nov,252,1,-1,2,unknown,yes
21,retired,single,primary,no,-1473,yes,no,cellular,25,aug,214,3,-1,0,unknown,no
24,blue-collar,single,primary,no,432,no,no,unknown,1,dec,311,3,336,0,unknown,yes
70,unknown,married,unknown,no,179,yes,no,cellular,3,may,280,2,-1,2,unknown,no
87,housemaid,married,secondary,no,1321,yes,no,cellular,31,dec,45,1,-1,0,unknown,no
81,retired,divorced,tertiary,no,-386,no,no,cellular,23,nov,307,2,-1,0,failure,yes
24,management,married,secondary,no,608,no,no,cellular,14,mar,378,12,-1,0,unknown,no
42,services,single,unknown,no,-659,no,yes,cellular,1,feb,566,6,-1,0,unknown,no
51,unemployed,divorced,tertiary,no,1334,yes,yes,cellular,1,apr,454,1,-1,0,unknown,no
52,technician,married,secondary,no,-2814,no,no,unknown,13,oct,268,1,209,1,unknown,yes
92,housemaid,married,primary,no,2894,no,no,cellular,11,oct,611,1,-1,0,other,yes
87,admin.,single,secondary,no,373,yes,no,cellular,25,aug,271,1,-1,0,failure,yes
26,student,married,secondary,no,2554,no,yes,cellular,3,dec,254,2,-1,0,unknown,yes
35,admin.,divorced,secondary,no,210,no,no,cellular,4,sep,249,4,-1,0,unknown,no
46,blue-collar,married,primary,no,3163,no,no,cellular,16,sep,75,3,-1,1,unknown,yes
93,technician,married,tertiary,no,310,yes,yes,cellular,22,sep,158,4,-1,3,unknown,no
29,services,married,secondary,no,-2652,yes,yes,cellular,16,jul,21,4,322,3,unknown,no
42,retired,single,unknown,no,2522,yes,no,cellular,19,jun,667,3,157,0,unknown,yes
26,technician,married,secondary,no,-189,yes,no,cellular,3,jan,284,5,-1,0,other,yes
80,student,single,unknown,no,-6426,yes,no,cellular,19,feb,80,8,207,0,unknown,no
85,self-employed,married,secondary,no,1623,yes,yes,unknown,16,dec,940,2,-1,0,unknown,no
21,technician,married,secondary,no,1270,yes,no,telephone,22,aug,690,1,372,0,unknown,no
58,entrepreneur,married,primary,no,4916,yes,no,cellular,19,apr,391,1,-1,0,unknown,no
34,technician,married,tertiary,no,2899,yes,no,cellular,16,apr,363,8,-1,0,unknown,no
85,student,married,secondary,no,2356,yes,no,cellular,9,nov,77,1,-1,0,unknown,yes
45,entrepreneur,single,tertiary,no,29,yes,no,cellular,1,dec,201,6,367,0,unknown,no
26,entrepreneur,married,secondary,no,2793,yes,no,unknown,13,aug,101,3,-1,1,unknown,no
92,entrepreneur,married,secondary,no,766,no,no,cellular,13,aug,29,3,-1,2,unknown,yes
55,retired,married,secondary,no,1539,no,no,telephone,7,nov,771,4,-1,3,unknown,yes
65,entrepreneur,married,tertiary,no,4307,yes,no,cellular,11,apr,360,3,-1,0,unknown,no
20,self-employed,married,primary,no,1412,no,yes,cellular,10,dec,542,2,368,0,unknown,no
81,services,married,secondary,no,-543,yes,no,cellular,27,feb,126,3,-1,2,unknown,no
54,student,married,tertiary,no,-1933,yes,no,cellular,18,jul,217,2,-1,0,other,no
39,self-employed,divorced,secondary,no,3589,no,no,cellular,28,apr,251,6,-1,0,unknown,yes
53,unemployed,divorced,secondary,no,5454,yes,no,unknown,8,apr,296,5,109,0,failure,no
28,retired,married,secondary,no,3717,no,no,cellular,12,mar,264,1,-1,0,unknown,no
38,unknown,married,secondary,no,1768,no,yes,cellular,25,apr,115,1,-1,0,unknown,yes
18,housemaid,married,secondary,no,1992,no,no,telephone,3,jul,55,1,18,0,success,yes
27,management,married,secondary,no,9062,yes,no,unknown,26,nov,788,1,-1,0,unknown,no
52,self-employed,married,secondary,no,-757,no,no,cellular,16,jun,122,3,-1,0,unknown,yes
20,services,married,tertiary,no,1582,no,no,unknown,21,jun,543,1,-1,0,unknown,yes
49,retired,married,primary,no,1060,yes,no,cellular,18,sep,482,1,-1,0,failure,no
39,services,married,unknown,no,-739,yes,no,unknown,4,dec,119,2,-1,0,unknown,no
53,self-employed,single,secondary,no,2788,yes,no,unknown,27,oct,113,1,-1,0,unknown,yes
70,services,married,secondary,no,3833,yes,no,cellular,23,apr,498,1,-1,0,unknown,no
21,blue-collar,single,secondary,no,2961,yes,no,unknown,30,sep,150,1,-1,0,success,no
94,self-employed,divorced,tertiary,no,2885,no,no,telephone,7,dec,65,7,-1,2,unknown,yes
59,unemployed,divorced,tertiary,no,7213,yes,no,cellular,25,nov,173,2,24,0,unknown,no
87,management,married,tertiary,no,5269,yes,yes,cellular,11,may,313,1,-1,0,unknown,no
71,management,married,primary,no,4312,no,no,cellular,10,dec,247,3,-1,1,unknown,yes
57,student,single,tertiary,no,2235,yes,no,cellular,19,aug,263,1,-1,0,unknown,no
51,technician,single,tertiary,no,-2337,yes,no,cellular,20,jan,224,1,-1,0,unknown,no
58,blue-collar,single,tertiary,no,1473,yes,yes,cellular,24,jun,578,6,-1,0,unknown,no
78,housemaid,married,secondary,no,5795,no,no,cellular,17,aug,956,3,-1,0,unknown,yes
40,housemaid,married,secondary,yes,-2310,no,no,cellular,8,feb,437,3,-1,2,unknown,no
33,management,married,secondary,no,1178,yes,yes,cellular,24,may,548,6,-1,0,failure,no
53,services,single,tertiary,no,8336,no,no,cellular,23,feb,506,2,-1,0,unknown,no
47,housemaid,married,secondary,no,1644,yes,no,telephone,9,jun,514,1,-1,0,unknown,no
46,housemaid,married,secondary,no,-818,yes,no,unknown,9,mar,517,2,-1,0,unknown,no
57,self-employed,married,tertiary,no,2685,no,no,unknown,19,jun,218,1,-1,3,failure,no
36,technician,married,secondary,no,-595,no,no,cellular,24,nov,311,1,-1,0,other,no
49,services,married,secondary,no,-856,yes,no,telephone,21,jan,73,4,-1,0,unknown,no
88,blue-collar,married,tertiary,no,3713,yes,yes,unknown,1,jan,480,2,304,0,unknown,no
22,housemaid,single,secondary,no,-3958,yes,no,unknown,15,sep,194,4,-1,0,unknown,no
18,management,married,secondary,no,-1496,yes,yes,unknown,7,jan,299,1,-1,2,unknown,no
79,unemployed,married,primary,no,-22,no,no,telephone,2,mar,147,1,-1,0,unknown,yes
39,management,divorced,tertiary,no,-681,no,no,unknown,31,jan,163,1,-1,0,unknown,no
25,self-employed,single,tertiary,no,4739,no,no,unknown,18,sep,280,6,253,0,unknown,no
27,admin.,married,secondary,no,1331,yes,no,unknown,3,nov,340,9,-1,0,unknown,no
52,retired,married,secondary,no,-111,yes,no,cellular,9,apr,355,2,70,0,unknown,no
58,student,single,secondary,no,-2384,no,no,cellular,12,mar,520,9,-1,0,unknown,no
95,unemployed,single,primary,no,181,no,no,cellular,8,apr,500,2,-1,1,unknown,yes
70,retired,married,tertiary,no,-2399,no,no,cellular,15,dec,615,3,-1,0,unknown,no
84,retired,married,secondary,no,-39,no,yes,cellular,5,nov,348,2,276,1,unknown,no
95,entrepreneur,single,secondary,no,5261,no,no,cellular,15,feb,1099,3,-1,0,unknown,yes
66,management,married,primary,no,-3222,yes,yes,unknown,3,aug,258,2,-1,0,unknown,no
87,housemaid,single,primary,no,-2378,no,no,cellular,23,nov,62,6,-1,2,failure,yes
76,unknown,single,secondary,no,240,yes,no,unknown,22,feb,282,1,-1,0,unknown,no
56,services,married,primary,no,807,no,no,cellular,14,mar,145,3,-1,0,failure,yes
18,management,married,secondary,no,1067,yes,no,cellular,16,sep,286,5,265,0,unknown,no
77,admin.,married,tertiary,no,4690,yes,yes,cellular,11,may,225,3,-1,0,unknown,no
78,entrepreneur,married,tertiary,no,3629,yes,no,unknown,16,mar,395,2,-1,0,unknown,yes
43,housemaid,married,tertiary,no,-625,no,no,cellular,29,may,250,5,-1,0,unknown,no
51,technician,married,secondary,no,3088,yes,no,cellular,15,jan,1093,3,-1,0,unknown,no
20,entrepreneur,single,tertiary,no,-1488,no,no,cellular,8,jan,378,2,-1,1,failure,no
63,technician,married,primary,no,2216,yes,no,cellular,15,jul,224,3,-1,0,unknown,no
91,self-employed,married,secondary,no,353,no,no,cellular,17,aug,356,1,-1,0,unknown,yes
26,housemaid,married,secondary,yes,1434,no,no,unknown,20,oct,1111,2,-1,0,unknown,yes
49,housemaid,single,secondary,no,2687,yes,no,cellular,30,jun,156,4,-1,0,failure,no
57,retired,single,tertiary,no,-944,yes,yes,cellular,2,jun,655,1,-1,0,unknown,yes
28,unknown,married,tertiary,no,2810,yes,no,cellular,7,oct,401,4,-1,0,unknown,yes
71,admin.,married,tertiary,no,1151,yes,no,cellular,27,dec,193,3,-1,0,unknown,no
34,technician,married,secondary,no,1632,no,no,cellular,10,mar,73,5,-1,3,unknown,yes
78,technician,single,secondary,no,-4555,no,no,cellular,4,nov,284,1,-1,0,unknown,yes
33,student,married,secondary,no,2114,no,no,cellular,16,jan,296,1,40,0,unknown,no
51,housemaid,married,primary,no,4346,yes,no,unknown,13,apr,274,1,-1,3,unknown,no
31,blue-collar,single,secondary,no,-2274,no,no,cellular,21,sep,21,1,-1,0,failure,no
54,entrepreneur,divorced,secondary,no,4264,yes,no,unknown,11,nov,459,4,163,0,unknown,yes
77,entrepreneur,married,tertiary,no,428,yes,no,cellular,22,jun,341,3,-1,0,unknown,no
35,retired,married,tertiary,no,2196,yes,no,cellular,24,jun,321,5,-1,0,unknown,no
47,unknown,divorced,tertiary,no,2438,no,no,cellular,15,jul,248,5,-1,0,unknown,no
21,technician,single,primary,no,6351,yes,no,cellular,21,nov,802,3,-1,0,unknown,yes
86,technician,married,secondary,no,210,yes,yes,cellular,19,oct,107,1,-1,1,unknown,no
25,housemaid,married,primary,no,5752,no,no,unknown,11,nov,177,2,-1,0,unknown,no
21,blue-collar,married,tertiary,no,-2456,no,no,telephone,19,jun,146,4,-1,0,unknown,no
93,services,married,tertiary,no,637,yes,no,unknown,8,sep,200,2,-1,0,unknown,yes
78,student,married,tertiary,no,-1792,no,no,cellular,19,feb,210,5,-1,0,unknown,yes
61,self-employed,divorced,secondary,no,3147,yes,no,unknown,9,jun,167,1,-1,0,unknown,no
90,services,single,secondary,no,1321,no,no,cellular,15,jan,296,10,-1,0,failure,no
85,management,married,tertiary,yes,1884,no,no,unknown,4,dec,349,2,-1,0,unknown,yes
71,retired,single,secondary,no,4302,yes,no,cellular,16,nov,212,1,-1,0,unknown,no
