RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2562,15483593,Customer2562,850,Germany,Male,45,10,0.0,2,0,1,171650.41,0
2563,15151825,Customer2563,607,France,Male,35,0,0.0,2,1,1,160446.95,0
2564,15567129,Customer2564,778,France,Male,30,7,0.0,2,0,1,83379.86,0
2565,15162282,Customer2565,795,France,Female,34,9,0.0,1,1,0,166063.03,0
2566,15247542,Customer2566,696,Spain,Male,45,8,0.0,2,1,0,109908.59,0
2567,15007385,Customer2567,544,France,Female,53,0,250292.49,2,0,1,52611.08,0
2568,15312936,Customer2568,779,France,Male,33,8,219300.25,1,1,0,51613.37,1
2569,15711231,Customer2569,712,France,Female,37,8,87886.09,1,1,0,17283.15,1
2570,15783211,Customer2570,521,France,Male,60,9,86028.23,3,1,0,153783.92,1
2571,15558752,Customer2571,752,France,Female,54,2,0.0,1,1,0,146330.73,1
2572,15448404,Customer2572,800,France,Male,41,10,0.0,2,1,1,46473.83,0
2573,15432931,Customer2573,622,Germany,Male,35,4,107247.51,1,1,1,61189.99,1
2574,15352430,Customer2574,541,Germany,Male,42,8,0.0,2,1,1,131066.77,0
2575,15599579,Customer2575,593,Spain,Male,33,4,92123.4,1,1,0,198836.22,1
2576,15963294,Customer2576,784,Germany,Female,41,1,0.0,2,0,0,66434.62,0
2577,15857955,Customer2577,720,Spain,Female,43,1,119453.02,2,1,1,13546.11,0
2578,15847861,Customer2578,673,France,Male,44,0,0.0,2,0,1,54087.77,0
2579,15074593,Customer2579,718,Germany,Male,41,7,0.0,2,1,1,159957.03,0
2580,15918209,Customer2580,467,France,Female,49,7,291345.05,1,1,0,198599.09,0
2581,15714124,Customer2581,626,France,Female,46,5,76524.71,1,1,1,57901.75,1
2582,15569024,Customer2582,683,France,Male,38,7,99726.15,1,1,0,37001.36,0
2583,15865638,Customer2583,707,Germany,Male,30,4,0.0,2,1,0,118753.37,0
2584,15098359,Customer2584,753,France,Male,34,3,76313.6,1,1,0,25162.2,0
2585,15364381,Customer2585,731,France,Female,56,10,47093.62,2,0,1,91833.98,1
2586,15049503,Customer2586,704,France,Female,43,6,192106.58,2,1,0,31050.52,0
2587,15379454,Customer2587,693,Spain,Male,53,4,0.0,1,1,0,87763.26,1
2588,15724375,Customer2588,586,France,Male,29,3,57189.64,2,1,1,32580.48,0
2589,15066470,Customer2589,633,Spain,Female,49,8,88834.75,2,1,0,82621.2,0
2590,15873414,Customer2590,730,Spain,Male,63,9,0.0,2,1,1,28839.95,0
2591,15886357,Customer2591,721,Germany,Male,29,3,70035.97,1,1,0,46240.75,0
2592,15548770,Customer2592,576,Spain,Male,52,0,0.0,2,1,1,37900.72,0
2593,15600562,Customer2593,771,Spain,Male,33,1,20681.51,2,0,1,39599.42,0
2594,15013052,Customer2594,528,Spain,Female,38,4,0.0,2,0,1,59712.4,0
2595,15788351,Customer2595,748,Germany,Female,33,1,208503.09,1,1,1,159447.86,0
2596,15160104,Customer2596,674,France,Male,36,9,179899.68,1,0,1,192736.37,0
2597,15866423,Customer2597,624,France,Male,39,9,111965.11,2,1,0,24750.42,0
2598,15149979,Customer2598,658,France,Female,25,3,119774.82,2,0,0,197623.39,1
2599,15348707,Customer2599,537,France,Female,44,10,136358.67,1,1,0,52075.84,0
2600,15696389,Customer2600,659,Germany,Female,34,2,134467.45,1,1,1,164713.39,1
2601,15102042,Customer2601,830,France,Male,32,4,110938.06,2,0,1,137899.22,0
2602,15387956,Customer2602,605,Spain,Female,57,6,117681.04,2,1,1,36683.34,0
2603,15089707,Customer2603,796,France,Male,44,9,0.0,2,0,1,119733.71,0
2604,15540643,Customer2604,642,Germany,Female,30,3,116421.33,2,1,0,131783.62,0
2605,15830163,Customer2605,598,France,Female,39,6,0.0,1,1,0,119684.25,0
2606,15547597,Customer2606,516,France,Female,33,6,0.0,2,1,1,62197.32,0
2607,15087813,Customer2607,583,Spain,Female,20,2,87091.78,1,1,1,92041.56,1
2608,15748249,Customer2608,539,France,Male,46,7,0.0,2,1,0,54844.94,0
2609,15201264,Customer2609,700,Germany,Male,23,5,115309.2,2,0,0,149217.42,0
2610,15079934,Customer2610,473,France,Male,36,9,0.0,1,1,0,63911.89,0
2611,15298408,Customer2611,582,Germany,Female,18,1,182000.2,2,0,1,22853.88,0
2612,15456731,Customer2612,630,France,Male,43,5,127532.9,2,1,1,33895.26,0
2613,15376497,Customer2613,485,France,Male,34,2,152508.95,1,1,1,172225.05,0
2614,15245779,Customer2614,579,Germany,Male,41,1,81524.97,1,0,1,120915.66,0
2615,15101430,Customer2615,517,France,Female,38,2,120285.0,1,1,1,172162.74,1
2616,15436295,Customer2616,698,Germany,Male,40,7,173146.27,1,1,1,184651.13,0
2617,15555249,Customer2617,764,France,Male,37,0,125863.8,2,1,0,162793.1,1
2618,15707742,Customer2618,700,Spain,Female,30,1,83885.12,1,0,0,65352.38,0
2619,15987321,Customer2619,649,France,Female,18,1,88041.85,2,0,0,114149.18,0
2620,15062224,Customer2620,514,Spain,Male,57,3,71097.79,2,1,1,104271.52,0
2621,15824326,Customer2621,746,Spain,Male,33,9,0.0,2,0,0,16931.22,0
2622,15467080,Customer2622,652,Spain,Female,53,1,0.0,1,1,0,183367.16,1
2623,15554255,Customer2623,509,France,Female,46,5,63621.95,1,1,1,191282.37,0
2624,15252895,Customer2624,576,Germany,Female,35,8,0.0,2,1,0,72034.95,0
2625,15341456,Customer2625,644,Spain,Male,31,9,166285.14,2,1,0,82393.94,0
2626,15406562,Customer2626,712,Germany,Male,43,7,62673.48,2,0,0,193646.26,0
2627,15553907,Customer2627,612,Germany,Male,43,9,120099.18,1,1,1,77973.07,0
2628,15265731,Customer2628,668,France,Female,39,0,87762.6,2,0,1,185923.5,0
2629,15778322,Customer2629,740,France,Male,39,7,0.0,1,1,0,125667.89,0
2630,15851597,Customer2630,549,Germany,Female,43,8,63687.46,1,1,1,110119.41,0
2631,15879981,Customer2631,831,France,Female,33,1,43835.5,2,0,1,42928.1,0
2632,15757677,Customer2632,648,France,Female,25,3,3892.29,1,0,1,122230.06,1
2633,15379089,Customer2633,672,France,Male,44,4,42332.32,2,1,1,95301.41,0
2634,15471347,Customer2634,653,France,Male,29,9,163158.62,1,0,0,13254.11,1
2635,15711442,Customer2635,779,Spain,Female,42,8,0.0,2,0,1,173566.86,0
2636,15275290,Customer2636,747,France,Male,35,0,0.0,1,1,1,45541.96,0
2637,15704998,Customer2637,705,Spain,Male,26,1,0.0,3,1,0,175432.89,0
2638,15690453,Customer2638,596,France,Male,25,1,101107.24,1,1,0,196607.72,1
2639,15126004,Customer2639,629,Germany,Male,28,2,0.0,1,1,0,44700.65,1
2640,15733660,Customer2640,763,Germany,Female,34,10,0.0,2,1,0,19573.25,1
2641,15204624,Customer2641,620,Germany,Male,36,7,62620.33,1,1,1,120351.54,0
2642,15031153,Customer2642,661,Spain,Male,45,0,66234.84,1,1,0,170030.54,1
2643,15678245,Customer2643,574,Spain,Female,33,5,0.0,1,0,1,81046.41,0
2644,15618233,Customer2644,671,Spain,Male,33,2,0.0,2,0,1,936.02,0
2645,15077732,Customer2645,850,France,Male,27,5,147528.41,1,1,0,74047.72,0
2646,15057711,Customer2646,476,France,Female,41,1,40334.48,2,0,0,45451.26,0
2647,15499382,Customer2647,772,France,Male,27,8,0.0,2,1,0,14896.53,0
2648,15782357,Customer2648,721,France,Female,33,6,115303.97,1,1,0,9535.84,0
2649,15773749,Customer2649,668,Germany,Male,43,7,0.0,2,0,0,161038.31,0
2650,15398253,Customer2650,503,Germany,Female,46,1,113220.7,2,0,0,139989.62,0
2651,15278990,Customer2651,748,Germany,Male,46,3,0.0,1,0,0,168932.51,0
2652,15964171,Customer2652,707,Germany,Female,45,2,136748.73,1,1,0,59297.83,1
2653,15527944,Customer2653,635,Germany,Male,41,7,0.0,1,1,0,70471.82,0
2654,15503332,Customer2654,750,France,Female,37,9,190814.57,2,0,1,198399.52,0
2655,15010571,Customer2655,734,Spain,Female,50,8,0.0,2,1,0,57859.39,0
2656,15642362,Customer2656,735,Spain,Female,36,10,57343.17,2,1,1,54766.3,0
2657,15117036,Customer2657,692,Spain,Female,22,9,96968.03,2,1,0,42152.48,0
2658,15550860,Customer2658,520,Spain,Female,41,9,199247.77,3,1,1,57209.22,0
2659,15438755,Customer2659,848,France,Male,34,2,0.0,2,0,0,184801.97,0
2660,15810505,Customer2660,732,France,Male,44,5,0.0,4,1,0,133233.44,0
2661,15492780,Customer2661,575,France,Female,36,6,245766.26,1,1,0,109444.15,0
2662,15909331,Customer2662,581,France,Male,30,9,46893.28,2,1,1,90202.84,0
2663,15558527,Customer2663,606,Germany,Male,43,0,0.0,2,1,0,59097.83,0
2664,15748626,Customer2664,800,Germany,Male,38,0,128475.57,2,1,0,90535.42,1
2665,15439429,Customer2665,647,Germany,Male,29,0,250618.47,2,1,0,127510.36,0
2666,15101076,Customer2666,565,France,Male,22,2,0.0,1,1,1,84022.35,0
2667,15985585,Customer2667,748,Germany,Male,28,8,127481.92,2,0,0,136474.56,1
2668,15150196,Customer2668,614,France,Female,48,2,329262.67,1,1,0,100981.78,0
2669,15514217,Customer2669,485,France,Male,54,8,89765.64,2,1,0,3719.15,1
2670,15838169,Customer2670,475,France,Female,45,5,144235.35,2,0,1,61524.93,0
2671,15389189,Customer2671,698,Spain,Female,27,0,162661.53,1,1,0,142623.93,0
2672,15860985,Customer2672,629,France,Male,32,2,0.0,1,0,1,154525.11,0
2673,15987001,Customer2673,719,Spain,Male,37,4,0.0,1,0,1,111592.8,0
2674,15140621,Customer2674,537,Germany,Female,42,10,0.0,2,1,0,113499.78,1
2675,15149217,Customer2675,609,Germany,Male,29,8,0.0,1,1,0,140632.74,1
2676,15980209,Customer2676,579,France,Female,46,10,51489.44,1,0,1,111847.2,0
2677,15145908,Customer2677,735,Spain,Female,46,6,0.0,2,1,1,116134.88,0
2678,15944236,Customer2678,735,Germany,Female,31,8,0.0,1,0,0,78066.2,0
2679,15982371,Customer2679,702,France,Female,31,1,53403.35,2,0,0,171545.32,1
2680,15390613,Customer2680,776,Spain,Female,44,6,117615.52,2,1,0,196754.29,0
2681,15132217,Customer2681,721,France,Female,47,8,185259.18,2,1,1,164492.25,0
2682,15051007,Customer2682,643,Spain,Female,44,9,0.0,1,1,1,132963.06,0
2683,15797468,Customer2683,631,Germany,Male,26,7,48763.33,1,0,0,46888.11,1
2684,15733280,Customer2684,574,Spain,Female,21,10,71079.89,1,1,0,157971.89,1
2685,15986930,Customer2685,702,Spain,Male,40,0,0.0,1,1,0,183444.79,0
2686,15909934,Customer2686,664,Germany,Male,48,6,0.0,1,1,0,41981.25,0
2687,15753143,Customer2687,507,Spain,Male,45,0,65927.31,2,0,1,72064.97,0
2688,15078529,Customer2688,661,France,Female,27,8,0.0,1,1,1,113573.1,0
2689,15722927,Customer2689,710,Spain,Female,42,10,0.0,2,1,1,76163.49,0
2690,15694242,Customer2690,566,Germany,Male,43,3,64457.72,1,1,0,101114.34,0
2691,15702842,Customer2691,850,Spain,Male,31,7,0.0,2,0,0,127494.2,0
2692,15527651,Customer2692,772,Spain,Female,24,6,0.0,1,1,1,164534.42,0
2693,15887508,Customer2693,835,Germany,Male,59,9,188806.74,2,0,0,5338.92,1
2694,15431558,Customer2694,735,Spain,Male,42,5,50496.31,1,1,0,33146.34,1
2695,15069518,Customer2695,627,Germany,Male,46,8,58936.58,2,1,1,185207.66,0
2696,15791239,Customer2696,705,France,Male,60,5,0.0,1,1,0,133535.61,1
2697,15897193,Customer2697,676,Spain,Female,44,10,146598.5,2,0,1,12111.74,0
2698,15367080,Customer2698,638,France,Male,31,10,0.0,4,1,0,172567.8,0
2699,15989243,Customer2699,518,France,Female,34,1,135180.66,2,1,1,16126.35,0
2700,15699395,Customer2700,684,France,Male,51,1,0.0,1,1,1,97966.11,0
2701,15425942,Customer2701,604,France,Male,39,1,0.0,2,1,0,179274.12,0
2702,15392431,Customer2702,725,France,Female,33,3,35613.66,2,1,1,119182.41,0
2703,15043415,Customer2703,560,Germany,Female,57,6,55031.29,1,0,0,25826.93,1
2704,15216036,Customer2704,595,France,Male,41,2,0.0,1,0,1,1354.59,0
2705,15951146,Customer2705,704,Germany,Male,43,1,146331.03,2,1,0,165118.01,0
2706,15861241,Customer2706,768,Spain,Male,48,3,86324.09,1,1,1,116727.73,0
2707,15612453,Customer2707,541,Spain,Female,22,7,60838.89,2,1,1,3613.33,0
2708,15745906,Customer2708,564,Germany,Male,34,4,0.0,2,1,1,191915.05,0
2709,15835264,Customer2709,617,Germany,Female,41,7,38118.94,1,0,0,75690.02,0
2710,15645073,Customer2710,635,Spain,Male,36,2,141186.25,1,0,0,43693.86,1
2711,15741475,Customer2711,610,France,Male,46,8,116373.11,4,0,1,89498.7,0
2712,15065954,Customer2712,723,Spain,Male,28,7,0.0,1,0,0,80313.32,0
2713,15441565,Customer2713,700,Germany,Male,28,4,167758.53,1,1,0,20078.16,0
2714,15890355,Customer2714,579,France,Female,38,6,50215.29,1,1,0,20754.56,1
2715,15774264,Customer2715,645,France,Male,38,6,98755.27,2,1,1,122724.71,0
2716,15801318,Customer2716,633,France,Male,24,0,52723.52,2,1,0,6696.58,1
2717,15581000,Customer2717,576,France,Male,40,2,160095.77,2,0,1,180700.11,0
2718,15016134,Customer2718,640,France,Female,51,4,0.0,2,1,1,57152.6,0
2719,15127010,Customer2719,610,France,Male,35,8,124733.6,2,0,1,197097.62,0
2720,15203462,Customer2720,701,Germany,Male,28,1,228528.26,1,1,0,131170.11,1
2721,15947118,Customer2721,706,France,Female,57,8,92381.18,2,1,1,98348.58,1
2722,15999227,Customer2722,678,Spain,Male,58,3,235269.89,3,0,1,9032.82,0
2723,15241578,Customer2723,772,France,Male,36,4,100250.51,2,1,1,141172.21,0
2724,15333041,Customer2724,613,Spain,Male,47,8,0.0,2,1,1,7132.6,0
2725,15355984,Customer2725,671,Germany,Female,32,8,42522.75,4,1,1,189347.72,0
2726,15825096,Customer2726,554,France,Male,38,7,73481.33,2,1,1,25248.9,0
2727,15794753,Customer2727,657,Spain,Female,26,2,76248.07,1,1,0,12128.78,1
2728,15632786,Customer2728,610,Germany,Male,37,0,0.0,2,0,1,179860.12,0
2729,15092935,Customer2729,778,France,Male,54,3,92920.62,1,1,0,170971.53,1
2730,15622599,Customer2730,725,Spain,Male,40,9,0.0,1,1,1,80980.32,0
2731,15900449,Customer2731,636,France,Female,46,5,74697.77,1,0,1,108047.67,0
2732,15526628,Customer2732,850,Germany,Female,23,1,180963.6,1,1,0,191748.66,0
2733,15382890,Customer2733,587,Germany,Female,43,5,160217.98,2,0,1,142160.77,0
2734,15646831,Customer2734,608,Germany,Female,38,2,0.0,1,0,1,105662.8,0
2735,15726298,Customer2735,776,Germany,Male,47,1,268967.64,1,0,0,25005.04,1
2736,15879419,Customer2736,763,Spain,Female,29,1,232852.85,2,1,0,40433.95,0
2737,15649583,Customer2737,664,Spain,Female,39,6,0.0,2,1,0,69550.87,0
2738,15300901,Customer2738,494,France,Male,19,5,0.0,1,1,1,38161.02,0
2739,15332092,Customer2739,850,Germany,Male,31,4,93699.84,3,1,0,87250.96,0
2740,15889022,Customer2740,504,France,Male,51,10,0.0,2,0,1,50942.1,0
2741,15107632,Customer2741,575,France,Male,40,2,45121.89,2,1,1,50488.21,0
2742,15672569,Customer2742,581,France,Female,27,6,87968.03,1,1,0,37840.96,1
2743,15346556,Customer2743,625,Spain,Female,50,3,0.0,2,1,1,185569.46,0
2744,15479131,Customer2744,516,France,Male,43,6,125723.04,2,1,0,89633.31,0
2745,15021404,Customer2745,850,France,Male,37,8,116889.17,1,1,1,61226.06,0
2746,15026137,Customer2746,557,France,Female,41,1,44889.19,2,0,0,179821.48,0
2747,15590277,Customer2747,798,Germany,Female,35,6,223016.17,1,0,0,29425.62,0
2748,15658623,Customer2748,668,Spain,Male,45,1,51666.46,2,1,1,183635.09,0
2749,15366141,Customer2749,630,Spain,Female,57,3,46020.78,2,0,0,3256.5,1
2750,15389512,Customer2750,847,France,Male,19,10,0.0,1,1,1,6425.01,0
2751,15629334,Customer2751,704,France,Female,41,4,138545.3,2,0,0,123934.64,1
2752,15372816,Customer2752,756,France,Male,18,2,0.0,1,1,1,32968.85,0
2753,15270276,Customer2753,609,Spain,Female,38,0,0.0,1,0,1,176422.15,0
2754,15104719,Customer2754,750,Spain,Male,29,0,106741.5,1,1,0,19472.15,1
2755,15588472,Customer2755,659,France,Male,44,2,8782.56,2,1,1,178007.84,0
2756,15950709,Customer2756,712,Spain,Female,40,0,0.0,2,1,1,5146.83,0
2757,15418511,Customer2757,643,Germany,Female,48,8,496904.88,1,0,1,168955.02,0
2758,15612552,Customer2758,750,Spain,Female,40,8,0.0,2,1,0,157904.06,0
2759,15060379,Customer2759,618,Germany,Female,49,8,142768.78,2,1,0,90695.31,0
2760,15080054,Customer2760,577,Spain,Female,23,2,80099.04,1,0,1,46535.58,0
2761,15124483,Customer2761,689,Germany,Male,24,3,67509.58,2,1,0,95254.81,0
2762,15482754,Customer2762,644,France,Female,19,6,337116.44,2,1,1,138961.32,0
2763,15110100,Customer2763,742,Spain,Female,33,0,0.0,1,1,1,172662.01,0
2764,15102685,Customer2764,409,France,Female,30,9,124839.07,1,1,1,56157.96,0
2765,15494470,Customer2765,747,Spain,Male,52,10,290826.58,4,1,0,60568.14,0
2766,15369533,Customer2766,671,Germany,Male,50,8,0.0,1,0,1,191562.13,0
2767,15751459,Customer2767,570,France,Male,43,9,45501.54,2,1,0,60583.89,1
2768,15668893,Customer2768,444,France,Male,39,8,60177.9,1,1,1,95354.31,0
2769,15686708,Customer2769,581,Spain,Male,46,5,0.0,1,1,0,29828.68,0
2770,15608369,Customer2770,698,France,Female,27,2,47014.13,2,1,1,5601.05,0
2771,15327055,Customer2771,525,France,Male,45,2,57404.94,1,0,0,177907.85,1
2772,15262798,Customer2772,655,Spain,Male,32,7,54741.31,1,1,0,160603.44,0
2773,15633347,Customer2773,557,France,Female,54,1,168279.2,1,1,0,12492.31,0
2774,15678912,Customer2774,564,France,Male,39,6,0.0,2,0,0,129141.05,1
2775,15520515,Customer2775,754,France,Male,38,6,149039.04,1,1,1,119939.37,0
2776,15329242,Customer2776,556,Spain,Female,32,1,134759.08,1,0,0,104738.95,0
2777,15988785,Customer2777,771,Spain,Male,45,2,82898.18,1,0,1,183857.17,0
2778,15173986,Customer2778,694,France,Male,49,8,242510.93,2,1,0,45221.91,1
2779,15418816,Customer2779,682,France,Female,52,10,120845.42,1,1,1,105528.28,0
2780,15132026,Customer2780,600,Spain,Female,35,8,231802.44,2,1,1,198507.77,0
2781,15835984,Customer2781,800,Germany,Female,42,9,141218.46,2,1,0,915.33,0
2782,15051675,Customer2782,726,Spain,Female,34,3,131818.55,1,1,1,4815.15,1
2783,15957468,Customer2783,700,France,Female,42,0,119118.97,2,0,1,38709.09,0
2784,15048756,Customer2784,738,France,Female,40,10,104266.8,1,0,1,55971.73,1
2785,15370312,Customer2785,663,Spain,Female,33,9,223862.22,1,1,0,130817.38,1
2786,15681140,Customer2786,634,France,Male,33,6,0.0,2,1,0,61272.49,0
2787,15787544,Customer2787,463,France,Female,52,7,0.0,1,0,0,126233.69,0
2788,15458897,Customer2788,667,France,Female,47,2,59045.66,1,1,0,178255.99,0
2789,15795591,Customer2789,603,France,Male,36,7,192207.12,1,1,1,111688.2,1
2790,15951362,Customer2790,611,France,Male,36,9,104341.58,2,1,0,18163.65,0
2791,15307098,Customer2791,661,France,Female,45,0,24410.98,1,0,0,15685.21,0
2792,15503676,Customer2792,668,France,Female,34,5,142034.0,1,1,0,115658.72,0
2793,15122986,Customer2793,596,Germany,Male,45,7,0.0,1,0,0,188024.04,1
2794,15250737,Customer2794,631,Germany,Female,41,9,94255.57,2,1,0,47710.77,1
2795,15633617,Customer2795,642,Germany,Female,33,3,149104.19,1,0,1,70141.75,0
2796,15584368,Customer2796,656,France,Male,18,4,78994.3,2,1,1,47039.57,0
2797,15776922,Customer2797,654,Germany,Female,51,4,131780.78,2,0,0,181811.85,1
2798,15879040,Customer2798,627,Germany,Male,48,7,0.0,1,1,1,124398.94,1
2799,15580648,Customer2799,659,France,Male,19,0,0.0,2,0,0,31357.42,0
2800,15454952,Customer2800,781,France,Female,40,10,0.0,2,1,0,137493.97,0
2801,15307676,Customer2801,640,Spain,Female,29,4,17333.2,1,1,0,184299.34,1
2802,15772649,Customer2802,547,Spain,Female,42,10,139945.65,2,1,1,67711.0,0
2803,15313687,Customer2803,730,France,Male,58,2,164384.58,2,0,1,61918.98,0
2804,15762389,Customer2804,511,France,Male,65,1,26112.86,1,1,1,88641.89,1
2805,15380836,Customer2805,775,France,Female,45,0,64135.1,2,1,0,89470.52,0
2806,15229447,Customer2806,794,France,Male,47,8,171101.17,2,1,1,137899.06,0
2807,15982958,Customer2807,720,France,Female,33,1,0.0,1,1,1,149642.23,0
2808,15457867,Customer2808,652,France,Male,45,9,46404.15,2,0,1,153897.88,0
2809,15555989,Customer2809,789,France,Male,45,4,33942.74,2,0,1,7339.03,0
2810,15588189,Customer2810,489,France,Male,48,9,0.0,1,0,1,199362.74,0
2811,15248851,Customer2811,712,France,Male,37,6,176424.37,1,1,1,2358.88,0
2812,15731415,Customer2812,809,France,Male,32,9,218894.22,1,0,0,178733.37,0
2813,15535194,Customer2813,684,Spain,Male,47,7,99496.88,2,1,1,171569.09,0
2814,15168954,Customer2814,648,Spain,Male,47,7,0.0,2,1,1,68435.8,0
2815,15805387,Customer2815,816,Spain,Female,37,4,0.0,2,1,0,131776.46,0
2816,15723922,Customer2816,651,France,Male,35,6,0.0,4,1,1,195758.18,0
2817,15243757,Customer2817,717,Spain,Male,18,2,121966.75,2,1,1,191110.15,0
2818,15130732,Customer2818,643,Germany,Male,22,5,119040.68,1,0,0,131685.83,1
2819,15988134,Customer2819,569,France,Female,37,6,38503.73,1,0,0,42451.38,0
2820,15044346,Customer2820,611,France,Female,41,10,0.0,2,0,0,122840.15,0
2821,15341216,Customer2821,789,Germany,Male,24,4,70923.36,1,1,1,189535.49,0
2822,15701564,Customer2822,824,Germany,Female,34,10,130407.76,2,0,1,188040.69,0
2823,15186363,Customer2823,516,Germany,Female,32,9,191926.91,2,1,0,86762.13,0
2824,15947729,Customer2824,639,France,Female,32,10,0.0,1,1,0,74633.1,1
2825,15190594,Customer2825,747,Germany,Male,49,5,157817.36,1,0,0,148155.13,0
2826,15724746,Customer2826,402,Germany,Female,49,5,0.0,1,1,0,146133.27,1
2827,15628618,Customer2827,729,Germany,Male,19,0,0.0,1,0,0,44669.66,0
2828,15132636,Customer2828,757,France,Female,48,8,97697.1,1,1,1,131944.0,1
2829,15956138,Customer2829,738,France,Female,42,5,97922.95,2,0,0,31005.11,1
2830,15696051,Customer2830,442,France,Male,34,7,45945.06,1,1,1,168786.8,0
2831,15268119,Customer2831,748,France,Male,45,6,256400.13,1,1,1,22299.34,0
2832,15361163,Customer2832,502,France,Male,39,3,255901.91,1,1,0,156443.43,0
2833,15674305,Customer2833,382,France,Female,50,10,0.0,2,1,1,8513.9,0
2834,15839091,Customer2834,549,Spain,Male,40,2,92287.83,2,1,0,124704.85,1
2835,15360261,Customer2835,601,Germany,Female,31,6,0.0,2,0,0,56439.26,0
2836,15333839,Customer2836,610,Spain,Male,29,2,135115.59,2,1,0,159412.91,0
2837,15326537,Customer2837,753,France,Male,49,5,59217.21,2,1,1,83581.57,0
2838,15791113,Customer2838,655,France,Male,18,3,0.0,1,1,0,102743.76,0
2839,15047596,Customer2839,850,France,Male,42,7,0.0,2,0,0,46607.43,0
2840,15749064,Customer2840,653,Spain,Male,64,7,0.0,1,1,1,175769.2,1
2841,15889844,Customer2841,555,Germany,Female,45,9,0.0,1,1,0,129298.89,0
2842,15814680,Customer2842,850,Spain,Male,42,2,0.0,2,1,0,198569.88,0
2843,15157660,Customer2843,622,France,Female,31,1,55996.59,1,1,0,48766.52,1
2844,15707093,Customer2844,569,Germany,Female,19,5,56920.16,1,1,0,42647.18,1
